country,name,address,sector,lat,lng
CHINA,Y-JESSI,"NO.376-5 SHICHA ROAD，SHENMING INTERNATIONAL CENTER, GUANGZHOU, CHINA□",Apparel,23.19403,113.24244
CHINA,RUIAN XIBU SHOES FTY,"XINGLI INDUSTRIAL ZONE ,XIANJIANG TOWAN,RUI AN WENZHOU CITY ZHEJIANG PROVINCE□",Apparel,27.78086,120.51468
CHINA,SHARE SHOES,"RM A3-1, 5F BUILDING, NO.129 JUNYING PLAZA XI CHA RD, GUANGZHOU, CHINA 510407",Apparel,23.15807,113.23332
CHINA,"ZHEJIANG LAIMENG CHILDREN  SHOES CO.,LTD","NO. 2,CIFENG WEST ROAD,OUHAI ECONOMIC DEVLEOPMENT DISTRICT, WENZHOU,ZHEJIANG",Apparel,28.0070799,120.63768
CHINA,JIALIANG,"FLOOR 6, NO.2, JINDU BUILDING,STREET 711,BAIZHANG EAST ROAD, NINGBO, ZHEJIANG",Apparel,29.86411,121.5686
CHINA,BEST FOOTWEAR,"RM310-311,BUILDING NO 3,XINGHUJIAJING,FENGHUA MANOR,LONGHU DISTRICT,SHANTOU,GUANGDONG,CHINA",Apparel,23.375074,116.721972
CHINA,"WENZHOU KAISHUO SHOES CO.,LTD","NO.288,YUELE WEST STREET,OUHAI DISTRICT, WENZHOU, ZHEJIANG",Apparel,27.97222,120.66384
CHINA,"YK SHOES CO., LTD","FLOOR 4, NO. 6 ,DALONG INDUSTRIAL PARK, SHIGU VILLAGE,NANCHENG DISTRICT, DONGGUAN CITY, CHINA",Apparel,23.018534,113.743835
CHINA,"TAIZHOU BAOLITE SHOES CO.,LTD","OUFENG ROAD, MUYU AREA,ZEGUO TOWN,WENLING ,WENZHOU CITY, ZHEJIANG PROVINCE",Apparel,28.49915,121.3623
CHINA,"YANTAI AUCAN FOOTWEAR CO.,LTD.","NO. 216 LONGMENXI ROAD,LAIYANG,SHANDONG,CHINA",Apparel,36.9787999,120.71173
CHINA,"TAIZHOU HAISHEN.,LTD","NO 38,KANGDA ROAD,SANXI INDUSTRIAL,TAIZHOU,ZHEJIANG,CHINA",Apparel,29.77092,121.96314
CHINA,"JIANGSU ZHENHUA SHOES & CAPS CO.,LTD","26 EAST XINMIN ROAD,HUAIAN,JIANGSU,CHINA",Apparel,33.5095,118.89745
CHINA,"NEWINA INTERNATIONAL CO.,LTD","FLOOR 21, BOHAI CENTER, NO.83, FUZHOU SOUTH ROAD, SHINAN DISTRICT, QINGDAO ,SHANDONG.",Apparel,36.07147,120.3971
CHINA,"ZHEN JIANG DONG CHUANG FUR & LEATHER CO.,LTD","GAOQIAO TOWN, DANTU DISTRICT, ZHENJIANG CITY, JIANGSU PROVINCE.",Apparel,32.230706,119.652005
INDIA,"GEM AUSTRALIA MFG. CO. LTD. HK,","7/F PARK FOOK INDUSTRIAL BLDG,615-617 TAI NAN WEST STREET,CHEUNG SHA  WAN,   KOWLOON,HONG KONG.",Apparel,20.593684,78.96288
CHINA,SEASKY,"8#18092 D DISTRICT,RONGQIAO JINGJIANG,JIANGBING ROAD, FUZHOU WEST, FUJIAN PROVINCE",Apparel,26.059517,119.278028
CHINA,"DONGGUAN MEIQUAN SHOES CO.,LTD",AO TAI CROSS ROAD XU HUAN ROAD HOU JIE TOWN DONG GUAN CITY GUANG DONG PROVINCE CHINA,Apparel,22.93566,113.65521
CHINA,"DONGGUAN GUANYI FOOTWEAR CO.,LTD","NO.68-2 XINGYUAN ROAD, HOUJIE CUN, HOUJIE TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA",Apparel,23.06069,113.64033
INDIA,J M FOOTWEAR,"C-39, SITE - C, UPSIDC,INDUSTRIAL AREA SIKANDRA,AGRA-282007 (U.P) INDIA",Apparel,27.217135,77.94667559999999
INDIA,CLARA SHOE,"S.F.NO.108/1 & 96/1,THUTHIPET,AMBUR-635802 AMBUR-635802(VELLORE DIST),TAMIL NADU-INDIA",Apparel,12.7801672,78.71772709999999
THAILAND,BASINI,"9-9/1 MOO 12 MALAIMAN ROAD, SRAPATTANA, KAMPANGSAN, NAKHONPTHOM 73180",Apparel,14.1063283,99.98676950000001
CHINA,"CHONGQING COMPAQ SHOES CO., LTD","2&3 FLOOR,NO.4 ,YUNYANG INDUSTRY AREA,CHONGQING CITY,SICHUANG",Apparel,30.9306299,108.69698
INDONESIA,PT. SHOU FONG LASTINDO,JL. RAYA PANDEREJO DS. LEGOK – GEMPOL PASURUAN (67155) – JAWA TIMUR,Apparel,-7.5651142,112.7184245
CHINA,"BAI NA SHOES INDUSTRY CO., LTD","BAOYI INDUSTRIAL ZONE,OUBEI TOWN,YONGJIA,ZHEJIANG PROVINCE",Apparel,28.041122,120.658704
CHINA,"PRESTAGE FOOTWEAR CO.,LTD","NO.28, YINYING ROAD, GAOYING DISTRICT, DALANG TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA. P.S.#523771",Apparel,22.940016,113.943978
INDIA,GLOBAL FOOTWEAR,"A-5/1, 5/2, B-7/1, 7/2, EPIP SHASHTRIPURAM,AGRA-282007 (INDIA)",Apparel,27.1998967,77.9221633
INDIA,HTC,"AMMANANKUPPAM VILLAGE，R.S ROAD, GUDIYATTAM 632 803 (TN) INDIA",Apparel,12.9395915,78.9000378
BANGLADESH,LAIMAI FOOTWEAR LTD,"DHANPUR, CHAPAPUR,COMIILA-3500, BANGLADESH",Apparel,23.4633598,91.1820322
VIETNAM,"DUC THANH II CO., LTD.","PHU THANH -VINH THANH INDUSTRIAL ZONE , PHU THANH WARD ,□NHON TRACH DIST., DONG NAI PROVINCE, VIET NAM□",Apparel,10.7211524,106.8473377
CHINA,"ZHEN JIANG DONG CHUANG FUR & LEATHER CO.,LTD","GAOQIAO TOWN, DANTU DISTRICT, ZHENJIANG CITY, JIANGSU PROVINCE.",Apparel,32.230706,119.652005
CHINA,YOCKERS,"ROOM 2107-2108, A BLDG. PHASE III, LIJINGWAN,FUQIAO,LICHENG DISTRICT, QUANZHOU,FUJIAN,CHINA.",Apparel,24.91733,118.56324
CHINA,"ZHI XIN SHOES CO., LTD","#7 EAST ROAD, CHEN WU, HOU JIE, DONG GUAN, GUANG DONG, CHINA",Apparel,22.936585,113.67114
CHINA,DONGGUAN HOUJIE ZUSHANG FOOTWEAR,"LIANG WU BET ROAD，BAI HAO VILLAGE，HOU JIE TOWN,DONG GUAN CITY，GUANG DONG  PROVINCE",Apparel,22.865228,113.66116
CHINA,"BAI NA SHOES INDUSTRY CO.,LTD","BAOYI INDUSTRIAL ZONE,OUBEI TOWN,YONGJIA,WENZHOU,ZHEJIANG PROVINCE",Apparel,28.041122,120.658704
CHINA,DONG GUAN JIAYING SHOES LIMITED,"XINAN INDUSTRIAL DISTRICT, SHEJIE TOWN, DONGGUAN, GUANDONG, CHINA",Apparel,22.9832347,113.9903801
CHINA,LONGJUN SHOES LIMITED,"3 FLOOR,NO.4,B1 ZONE,PINGZHOU INDUSTRY AREA,NANHAI DISTRICT,FOSHAN CITY,GUANGDONG PRIVINCE ,CHINA",Apparel,22.9321234,112.8112441
CHINA,"WEHZHOU JIETU SHOES CO.,LTD","NO.8,SHUANGBAO WEST ROAD,OUHAI ECONOMY DEVELOPMENT ZONE,WENZHOU CITY,ZHEJIANG PROVINCE ,CHINA",Apparel,27.96542,120.65768
CHINA,"CHONGQING COMPAQ SHOES CO., LTD","2&3 FLOOR,NO.4 ,YUNYANG INDUSTRY AREA,CHONGQING CITY,SICHUANG",Apparel,30.9306299,108.69698
CHINA,"DESAY GROUP CO., LTD.","NO.8 CUIBAI ROAD,OUHAI ECONOMIC DEVELOPMENT AREA.WENZHOU,CHINA",Apparel,27.96471,120.66157
CHINA,SHUANGLU SHOES FACTORY,"NO15,JINZHOU INDUSTRIAL ZONE,CAODI GUOXI STREET,OUHAI DISTRICT,WENZHOU,ZHEJIANG,CHINA",Apparel,27.99906,120.53935
CHINA,ZHEJIANG SEHGNDILUOLAN SHOE FACTORY,"NO 89, KUOCANGXI ROAD,ECONOMIC & DEVELOPMENT DISTRICT,WENZHOU,ZHEJIANG,CHINA",Apparel,28.0146899,120.65523
CHINA,TUO LI SHOES FACTORY,"NO 38,KANGDA ROAD,SANXI INDUSTRIAL,OUHAI DISTRICT,WENZHOU,ZHEJIANG,CHINA",Apparel,27.97705,120.54597
CHINA,BAINA SHOES FACTORY,"OUBEIBAO ZONE,YONGJIA,WENZHOU,ZHEJIANG,CHINA.",Apparel,28.1533599,120.6917099
CHINA,"WENZHOU LIANGJIAN SHOES,CO.,LTD","4TH AND 5TH FLOOR,NO.13 BUILDING,JINAZHOU INDUSTRY PART,CAODAI VILLAGE, GUOXI TOWN,OUHAI DISTRICT,WENZHOU",Apparel,27.97266,120.55684
CHINA,"WENZHOU DINGFENG SHOES CO.,LTD.","PLOT 11 THIRF STAGE OF CHINA SHOES CAPITAL ,LUCHEN ,WENZHOU",Apparel,28.041753,120.590288
CHINA,"YIWADA SHOES CO., LTD","NO.5 PLOT SECOND SHOES CAPITAL,LUCHENG DISTRICT,WENZHOU CITY,ZHEJIANG PROVINCE,CHINA",Apparel,28.0146899,120.65523
INDIA,MOHIB,"#18 SAMI STREET,PERIAMET,CHENGNAI-600 003(TAMIL NADU)-INDIA",Apparel,13.0843014,80.268481
INDIA,NMZ,"67,E.V.K.SAMPATH ROAD,VEPERY,CHENNAI-600 007,INDIA",Apparel,13.0863961,80.2629422
INDIA,CLARA SHOE,"S.F.NO.108/1 & 96/1,THUTHIPET,AMBUR-635802 AMBUR-635802(VELLORE DIST),TAMIL NADU-INDIA",Apparel,12.7801672,78.71772709999999
INDIA,TMAR,"49,WUTHUCATTAN STREET,PERIAMET,CHENNAI 600 003.INDIA",Apparel,13.0828932,80.26602849999999
CHINA,"GUANGZHOU ZHISEN GARMENT CO.,LTD","XIZHOU VILLAGE(SHATIAN),XINTANG TOWN,ZENGCHENG DISTRICT,GUANGZHOU,GUANGDONG,CHINA",Apparel,23.1001674,113.8020604
CHINA,SHANDONG ASPOP COSTUMES GROUP INC.,"NO.188 GENGJIAO ROAD, HUANTAI COUNTY,ZIBO CITY SHANDONG PROVINCE CHINA",Apparel,37.00548,118.06403
CHINA,GENERAL PRODUCTS CO LTD,"LUNJIAO, LAI VILLAGE , SHUNDE DISTRICT,FOSHAN CITY,GUANGDONG",Apparel,22.6606599,113.08428
CHINA,"NINGBO SEDUNO FASHION CO., LTD?","NO. 97 WUJIA ROAD, SEDUNO BUILDING HENGTONG PLAZA,HAISHU DISTRICT,NINGBO,Zhejiang Province, PRC",Apparel,29.8491252,121.5137742
CHINA,SITCOKNIT COMPANY LIMITED,"NO.1 FU WAH ROAD, XIAO LEK ESTATE,DONGFENG ZHEN, ZHONGSHAN CITY,GUANGDONG PROVINCE, CHINA",Apparel,22.702452,113.256963
CHINA,THE MASTER,"FENGTING INDUSTRIAL AREA,XIANYOU,PUTIAN,FUJIAN,CHINA",Apparel,25.24658,118.85533
CHINA,SENRONG,"FU ZHONG INDUSTRIAL PARK, CHENDAI, JIN JIANG CITY, FU JIAN PROVINCE    ",Apparel,24.822034,118.601596
CHINA,SEN NAN,"NO.32 FUKANG ROAD, HUOJIE TOWN,DONGGUAN,GUANGDONG",Apparel,22.9272,113.63475
CHINA,"JINGJIANG HESHI SHOES AND GARMENTS CO.LTD,","MEILING INDUSTRY ZONE,MEILING AREA,JINGJIANG,QUAN ZHOU,FUJIAN CHINA",Apparel,24.82872,118.56684
CHINA,"QUANZHOU XINXING FOOTWEAR CO., LTD","WUYI INDUSTIAL ZONE, BAIQI VILLAGE, HUI'AN COUNTY,QUANZHOU CITY, FUJIAN PROVINCE",Apparel,24.8808,118.71539
CHINA,"QUANZHOU HAIRUN SPORTING GOODS CO.,LTD","NO 128 NAHUA ROAD,NAPU LNDUSTRIAL, QUANZHOU CITY,FUJIAN PROVINCR,CHINA",Apparel,25.061012,118.517135
