country,name,address,sector,lat,lng
MX,"Forta Lab, S.A. de C.V.","Av. Central 206, Manzana 2, Parque Industrial Toluca 2000, Toluca, 50233, Toluca",Apparel,19.3833135,-99.5791878
CN,Qingdao Kiyomoto Suhlim Bags Co Ltd,"Dongjie Village, Lingshanwei Town, Jiaonan City, Qingdao, 266427, Shandong",Apparel,35.932361,120.145521
CN,Rich Policy (Zheng Yang Sporting Goods Co Ltd),"NO.1 Hou Dao Road East, San Tun Industrial park, HouJie Town, Dongguan, 523941, Guangdong",Apparel,22.936585,113.67114
CN,"Shanghai Songjiang ACE luggage Co.,Ltd","2589Shebei Road, Sheshan Town, Songjiang District, Shanghai, 201602, Shanghai Shi",Apparel,31.094914,121.175027
CN,"SHISHI  HENGCHANG  SPORTS  GOODS  TRADE  CO.,LTD","ZONGSAN   INDUSTRIAL   AREA,, GANGBIAN,YONGNING TOWN,, SHISHI CITY,, Quanzhou, 362700, Fujian",Apparel,24.58951,118.11736
CN,Universe Ind & Development (ShenZhen) Co Ltd,"446, Songbai Road, Gongming Street, Guangming New District, Shenzhen,  518106, Guangdong",Apparel,22.7368,113.90665
CN,Yancheng Charlotte Socks Co. Ltd,"NO. 188 YINGBIN AVENUE, XIANGSHUI CITY, Yancheng, 224600, Jiangsu",Apparel,34.176872,119.620507
CN,ZHANGJIAGANG DONGDU TEO GARMENT CO. LTD. (NEW),"NO.638 JINGANG DA DAO, ZHANGJIAGANG CITY, 215600, Jiangsu",Apparel,31.82567,120.5463
US,Boathouse,"425 E. Hunting Park Avenue, Philadelphia, Philadelphia, 19124, Pennsylvania",Apparel,40.0143982,-75.1181362
CN,Zhejiang Wenti Socks Co Ltd,"No. 28 Zhisheng Rd, CaoTa County, Zhuji, 311812, Zhejiang",Apparel,29.68904,120.13647
CN,"Zhuji Quanneng Knitting Co., Ltd.","NO22 Tianyuan Rd Lingshui Caota, Zhuji, 311812, Zhejiang",Apparel,29.6838479,120.1352806
EG,ELITE MERCHANDISING CORP.,"St. 8, El-Amrya Public Free Zone, Alexandria, 23512, Iskandariyah",Apparel,31.2000924,29.9187387
DE,Zellaerosol GmbH,"Wiesenstrasse 13, Zell im Wiesental, 79669, Baden-Wuerttemberg",Apparel,47.704399,7.848046900000001
TW,Canmes Sport Co Ltd,"No 565, Jhongshan Rd., Baihe District, Tainan , 73258, Taiwan",Apparel,23.3594879,120.4223857
ID,PT Semarang Garment,"Jl. Soekarno - Hatta KM. 25, Kelurahan Wujil, Kecamatan Bergas, Kabupaten Semarang, 50552, Jawa Tengah",Apparel,-7.1743744,110.4166147
IT,Alialux Srl,"Via Napoli 42, Angera, 21021, Lombardia",Apparel,45.775624,8.606891100000002
JP,"Mitsubishi Pencil Co.,Ltd. Gunma Factory","1091, Tateishi, Fujioka, 375-8051, Gunma",Apparel,36.2724401,139.0796809
TW,"Jiuh Shin Co., LTD","40-19, Bo Kon Kun, Shi-Fu Village, Shan Yih Hsiang, Miaoli Hsien, 36744, Taiwan",Apparel,24.5631665,120.8185385
MC,COTY Monaco,"6 Avenue Prince Albert II, Monaco, 98000, ",Apparel,43.7336539,7.424615799999999
PK,Capital Sports Corporation (PVT) Ltd,"Capital Sports Corporation (PVT) Ltd, Kashmir Road, Pacca Garha, Sialkot, 51310, Punjab",Apparel,32.5038192,74.5060659
PK,"Multi Sports Textile Pvt., Ltd.","29, K.M G.T Road Muridke, Muridke, 39000, Punjab",Apparel,31.7765915,74.2583791
PL,Multi Packaging Solutions Tczew SP. Z.o.o.,"ul. Malinowska 43, Tczew, 83-100, Pomorskie",Apparel,54.113147,18.795305
LK,Hirdaramani Garments Katunayake (pvt) Ltd (Cutting),"Ring Road 01, Export Process Zone, Katunayake, 112, Western",Apparel,7.170921000000001,79.8898816
TW,Everstrong Spring Industry Co Ltd,"No 45, Sec 4, Fu San Road, Fu Hsing Township, Changhua County, Chang Hua Hsien, 50602, ",Apparel,24.0211702,120.4247325
TW,"MING HSING LEATHER CO., LTD.","403, Sec. 2, SHA-TIEN ROAD, TA-TU, TAICHUNG, TAIWAN, Taichung, 43242, Taiwan",Apparel,24.2176429,120.5534113
TW,Torng Yaw Co. Ltd.,"No. 49, Alley 3, Lane 217, Chung Cheng Road, Yung Kang District, Tainan City, 71043, Taiwan",Apparel,22.9975808,120.2051911
TH,"Thai Daizo Aerosol Co.,Ltd.","700/372 Moo 6, Tambol Nongmaidaeng, Amphur Muang, 20000, Chon Buri",Apparel,12.938544,100.9048957
US,1v1 Fight Gear,"5320 Tower Way, Sanford, 32773, Florida",Apparel,28.7313374,-81.3044164
VN,"An Phat Invest Joint Stock Company -  Zone A ( Unit  2, 3, 4)","Tam Quan Industrial Park, Tam Quan Town, Hoai Nhon District, Quy Nhon, 820000, Binh Dinh",Apparel,14.5532988,109.0423479
VN,"FORMOSA (VIETNAM) TEXTILE INDUSTRY CO., LTD","MY XUAN A2 INDUSTRIAL ZONE, TAN THANH DISTRICT, BA RIA VUN TAU PROVINCE, BA RIA  VUNG TAU, 790000, Ba Ria-Vung Tau",Apparel,10.337224,107.0893711
VN,PUNGKOOK SAIGON III Co Ltd,"1A QUARTER, AN PHU WARD,, Thuan An Town, Binh Duong, 820000, Binh Duong",Apparel,16.3938508,107.5691555
VN,"Yegin Industrial (Vietnam) Co., Ltd.","Lot 36A,37A, Long Giang Industrial Park, Tan Lap 1 Commune, Tan Phuoc District, Tien Giang Province, Tan Phuoc District, Tien Giang",Apparel,10.4758352,106.3047566
CN,JIANGXI NEW STAR ENTERPRISE CO LTD.,"Wanxin Management Area, Pingxiang Economic Development Zone, Pingxiang, 337000, Jiangxi",Apparel,27.6409844,113.8704303
TW,Sunever Eyewear Co LTD,"42, Lane 220, SEC.2 Gongxue RD., Annan District, Tainan City, 70947, ",Apparel,23.0686257,120.1947103
CN,LF Beauty Manufacturing China,"No.1, Street 5, Jinhe Industrial District, Yu Feng Village, Zhangmutou Town, Dong Guan, 523627, Guangdong",Apparel,22.54181,113.97327
CN,Liaoyuan Northeast Socks Business Group Ltd,"Northeast hosiery park ,Liaoyuan Economic Development Zone ,Liaoyuan , Jilin, Liaoyuan, 136200, Jilin",Apparel,42.917641,125.040472
AT,MONTFORT Kunststofftechnik GmbH,"Bundesstraße 15, Koblach, 6842, ",Apparel,47.3239416,9.6282286
KH,Yorks (Cambodia) Co Ltd,"National Road No.1, Tai Seng SEZ, Sangkat Bavet, Bavet, N/A, Svay Rieng",Apparel,11.0603031,106.1132461
MX,"Laboratorios Aerosol, S.A. de C.V.","Calle Transformación, Parque Industrial PYME Capulhuac,, Localidad Agua Blanca, Km 9.5 Carretera Ocoyoacac, Santiago Tiangusitenco, Municipio de Capulhuac, 52700, Mexico",Apparel,19.216999,-99.46586459999999
CN,"DADA WUXI Accessories Co.,Ltd","No.33,Deng Street,Hongdon Village,Gushan Town, Jiangyin, 214400, Jiangsu",Apparel,31.73343,120.555956
CN,Dongguan Bin Bin Fashion Co Ltd,"49 ZhongXing Road, Renzhonggang Industrial Zone, BeiZha, Hu Men Town, Dongguan, 523000, Guangdong",Apparel,22.91898,113.84041
CN,"Fujian Jinjiang Shenhu Dali Clothing And Knitting Co,.Ltd","Dong An, Shenhu Town, Jinjiang City, 362246, Fujian",Apparel,24.61534,118.67529
CN,Guangzhou Panyu Dong Chong Chong Ming Glove Factory,"No. 43-5, Ji Xiang Wei Nan Street,, Dong Chong Town, Nansha District, Guangzhou, 511453, Guangdong",Apparel,22.88603,113.4557
CN,Hengdian Lucheng Knitting Garment Factory,"No.9, Changsheng Road, Hengdian Town, Dongyang City, 322118, 1, 322118, Zhejiang",Apparel,29.1476,120.28303
CN,"NingBo AiQiOu Garment Co., Ltd.","No. 111 XiaoGao West Road, XinXing Industrial Park , ShouNan Street , Ningbo, 315194, Zhejiang",Apparel,29.79759,121.517
CN,"Ningbo Sunful Travelling Goods Co,Ltd","No 46 Hongxiang Rd, Hongtang Industrial Zone A, Jiangbei District, Ningbo, 315033, Zhejiang",Apparel,29.9425743,121.5159936
CN,QINGDAO XINZHOU SPORT PRODUCTS CO LTD,"HONGSHIYA TOWN, HUANGDAO DISTRICT, Qingdao, 266000, Shandong",Apparel,36.09634,120.1135
CN,"Shanghai Nikki Fashion Co., Ltd.","189 Beidou Road, Minhang Economic & Technological Developement Zone, Shanghai, 200245, Shanghai",Apparel,31.0087306,121.3773008
CN,SHENYANG DASON SEWING Co. Ltd.,"Xiahewan Village, Hunezhan Town, Dongling District, SHENYANG, 110101, Liaoning",Apparel,41.677085,123.3421516
CN,"SHISHI YAOTIAN SPORTS GOODS. CO.,LTD.","THE THIRD INDUSTRIAL ZONE YONGNING TOWN, SHISHI , FUJIAN P.R. CHINA, SHISHI, 362700, Fujian",Apparel,24.7396699,118.67398
CN,"SUZHOU  HAOLILAI GARMENT CO.,LTD","NO.5-1, YOU XIANG ROAD, WUZHONG DISTRICT, SUZHOU, 215104, Jiangsu",Apparel,31.187138,120.594817
CN,Xiamen Kingland Apparel Co Ltd,"2F, J5 Building, Yongquan Industrial Area, Guankou, Jimei, Xiamen, 361023, Fujian",Apparel,24.61988,117.99864
CN,Xuancheng Naier Socks Co. Ltd,"Huangdu Road, Xuanzhou District, Xuancheng, 242000, Anhui",Apparel,30.79227,118.8517
CN,Yiwu HongGuang Knitting Co. Ltd,"No. 16 Workshop, Langsha Industrial Zone, Yangcun Rd, Economic Development Area, Yiwu, 322000, Zhejiang",Apparel,29.29095,120.03409
RO,East Coast,"STR Timisorii NR 143-147, Lugoj, 305500, Timis",Apparel,45.7047623,21.8889346
CN,"ZHEJIANG OUTLOOK OPTICAL MANUFACTORY CO., LTD.","No. 12 Shengye Road,, LuCheng Light Industry Specialized Zone, Wenzhou, 325019, Zhejiang",Apparel,28.087165,120.5529608
IN,JVS SPORTING GOODS,"B-9, Sports Goods Complex , Delhi Road, Meerut, 250001, Uttar Pradesh",Apparel,28.926303,77.65603399999999
ID,PT Gistex,"Jl Raya Bandung Cirebon Desa Sinarjati, RT 01 RW01, Dawuan, Majalengka, 45453, Jawa Barat",Apparel,-6.7477942,108.2126709
ID,PT Taitat Putra Rejeki,"JI Industri No.54 , Tarikolot, Citeureup, Bogor, 16180, Jawa Barat",Apparel,-6.493289900000001,106.8912951
IT,Silcon Plastic S.R.L.,"ZONA INDUSTRIALE 2,, FORNO DI ZOLDO Belluno,, FORNO DI ZOLDO Belluno, 32012, Veneto",Apparel,46.34589829999999,12.1771585
JP,"Syuyusya Co.,Ltd.","5-1-10, shinozaki-machi, Edogawa-ku, 133-0061, Tokyo",Apparel,35.70389249999999,139.9085024
JP,Yorks Co Ltd,"609-2 Minato, Higashi Kagawa, 769-2798, Kagawa",Apparel,34.2449468,134.3492873
PK,Crown Textile Unit No.II,"Plot No. D-249/C1,, S.I.T.E, KARACHI, 75840, Sindh",Apparel,24.9066498,67.0155142
CN,"Ningbo Jinkang Industry Co., Ltd","No 1 Yuzhaojiang Road, Yuyao City, 315400, Zhejiang",Apparel,30.07537,121.18376
PK,N.F.K. Exports (Pvt) Ltd.,"F-748/C, SITE, KARACHI, 75700, Sindh",Apparel,24.8715661,66.9866311
PL,Euro-pegaz Logistyka Sp. z.o.o. - 2,"Centrum Logistyczne, Rozdzieskiego 12, Dabrowa Gornicza, 41-300, Slaskie",Apparel,50.35129389999999,19.2632023
ES,"Sampling Innovations Barcelona, S.L.","C/ Placa nova, 1, Santa Perpetua de la Mogoda, 8202, ",Apparel,41.53468,2.1826677
LK,Hirdaramani Mercury Apparel (Pvt) Ltd - Kirindiwela,"Lot 3, Maligawatte, kirindiwela, 11730, Western",Apparel,7.0411825,80.1289324
TW,"Elysian Enterprise Co., Ltd.","No. 5 JuiHsing Street, ChungHsing Industrial Park, Tongluo,, Miaoli, 36647, Taiwan",Apparel,24.4481942,120.792458
TW,"SUN SIGHT GLASSES CO., LTD.","No.25 Lane 150 Sec.2 An Ho Rd., Annan District (70967), Tainan, 70967, Taiwan",Apparel,23.0341761,120.192621
TW,"Yao I Fabric Co.,Ltd","No.13 Lugong N.1st Rd, Lukang Township, Changhua County, 50544, Taiwan",Apparel,24.0844397,120.4151756
TH,"Nan Yang Garment Co., Ltd. 3","168,170,172 Moo1,Phetkasem Rd.,, Sampran, 73110, Nakhon Pathom",Apparel,13.7466629,100.2058515
TR,Erateks Tekstil Sanayi ve Ticaret A.Ş. ,"Zafer Mah. 140. Sok. No:45 /1, Esenyurt/Istanbul, PK 34513, Istanbul",Apparel,41.0191585,28.6806609
US,PHARMASOL CORPORATION,"1 Norfolk Ave., Easton, 2375, Massachusetts",Apparel,42.050863,-71.0726191
VN,"Fashion Garments 2 Co., Ltd","Road 3, Bien Hoa Industry zone 1, Bien Hoa city, Dong Nai Province, Bien Hoa, 71000, Dong Nai",Apparel,10.9374492,106.826675
VN,"Haivina Kim Lien Co., Ltd.","NAM GIANG INDUSTRIAL COMPLEX,, NAM GIANG COMMUNE, NAM DAN DISTRICT, 460000, Nghe An",Apparel,18.6986693,105.5884754
VN,"Jasan socks Vietnam Co., LTD","No.2, Road 17, Vsip Hai Phong Township,  Industrial & Service Park, Thuy Trieu ward,, Thuy Nguyen district, Hai Phong city, 180000, Thanh Pho Hai Phong",Apparel,20.9052586,106.6729277
CN,"Jiangsu Tianhai Garments Co.,Ltd","NO.8,Tianhai Road, Guoyuan, Changjiang Town, Rugao City, 226542, Jiangsu",Apparel,32.103375,120.603914
VN,"Shilla Glovis Viet Nam Co., LTD","Cho Moi Hamlet, Long Hoa Commune, Go Cong Town, Tien Giang Province, Viet Nam, Tien Giang, 860000, Tien Giang",Apparel,10.3605904,106.6723162
VN,Thuan Phuong Embroideries Garments Company Limited Binh Chanh Factory,"D15/8 Dinh Duc Thien, Hamlet 4, Binh Chanh Commune, Binh Chanh District, Thanh pho Ho Chi Minh",Apparel,10.662564,106.573345
CN,JINJIANG DALI GARMENTS & WEAVING Co. Ltd.,"Donghaian Industrial Zone, Shenhu Town, jinjiang, 362200, Fujian",Apparel,24.6054547,118.667881
CN,JunYang (FuQing) Travel Appliances Co Ltd,"No. 336 Longjiang Road, Fuqing County, Fuzhou City, 350300, Fujian",Apparel,25.69893,119.38698
CN,"Lexi (Ningbo) Garment Co., Ltd.","Panhuo Inudstrial Zone, Sonjiang Road , Ningbo, Zhejiang , Ningbo , 315100, Zhejiang",Apparel,29.83062,121.57737
CN,"Lianyungang Taiyoung Fashion Co., Ltd.","No. 998 Jingdudadao Economic Industrial Park, Donghai, Lianyungang, 222300, Jiangsu",Apparel,34.5210899,118.74317
CN,"Mingle (China) co ltd,.","Xiban Industrial District,Chendai Town,Jinjiang, jinjiang, 362211, Fujian",Apparel,24.82404,118.62272
CN,"Nanjing Saga Garment Co., Ltd.","28 Fengze Road,, JiangNing district,, Nanjing city,, 211103, Jiangsu",Apparel,31.98824,118.87404
CN,Nantong City Taierjia Knitting Garment Co.Ltd.,"No. 1 Chengxi Road, Rugao City, 226575, Jiangsu",Apparel,32.3984,120.51024
AT,Silhouette International,"Elbognerstrasse 24,  Linz, 4021",Apparel,48.2589856,14.2873407
BD,Uni Gears LTD,"Badshamia School Road, Khailkur, Board Bazar, Gazipur, 1704, Dhaka",Apparel,23.9362173,90.3943683
KH,I-CHENG CORPORATION,"NATIONAL ROAD, NO. 3, PHUM TANG DONG, KHUM TANG DONG, SROK BATY, 21311, Takeo",Apparel,11.2845641,104.798771
CA,LEK Inc.,"315 Knowlton Road, Knowlton, J0E 1V0, Quebec",Apparel,45.2156194,-72.51343779999999
CN,Baijia (Fujian) Underwear Co Ltd,"Baijia Industrial Park , Shenhu Town, jinjiang, 362246, Fujian",Apparel,24.61534,118.67529
PK,DK FITNESS (PVT) LTD.,"SAIDPUR ROAD, Sialkot, 51310, Punjab",Apparel,32.5862555,74.5619968
CN,Cheng Guan Sport Product Technology Co. ltd,"Xin cheng Industrial Park, Liao Bu Town, Dongguan, 523426, Guangdong",Apparel,22.991746,113.884753
CN,DIXON SPORTS,"No. 150 Heping Rd North, Yingde, Guangdong",Apparel,24.172,113.41409
CN,Dongguan Chunlee Watch Company Limited,"No.47,Street 7,, Long Yan Park, Humen Town,, Dongguan, 511761, Guangdong",Apparel,22.8147,113.6728
CN,Dongguan Surewin Watch Company Limited,"Block 6, Bai Da Industrial Zone, Bai Guo Dong District, Zhang Mutou Town, Dongguan, 523638, Guangdong",Apparel,22.914909,114.083278
CN,GP2 Xinfeng Plant Limited,"No.63, XinFeng Industrial Park, XinFeng County, GanZhou, 341600, Jiangxi",Apparel,25.4324566,114.9168432
CN,HeShan YaYao Zeng Zhao Shoes Factory ,"No. 136, Xing Ya Road, YaYao Industrial Area, YaYao Town, HeShan, 529700, Guangdong",Apparel,22.706598,113.008586
CN,Huayuan Headwear Manufacturing Co. Ltd ,"1099 Xiushan West Road, Haimen, 226100, Jiangsu",Apparel,31.88398,121.15134
CN,"Nantong Huiyuan Plastic Products Co., Ltd","No.26, Su Chi Village, Liuqiao Town,Tongzhou City, Nantong, 226300, Jiangsu",Apparel,32.158875,120.843783
CN,"Ningbo Fenghua Hengyi Garments Co., Ltd.","NUMBER 48, HENGAN ROAD, FANGQIAO INDUSTRIAL, JIANGKOU STREET, FENGHUA, Ningbo , 315514, Zhejiang",Apparel,29.72461,121.40651
CN,Ningbo Kelly Fashions,"Wangjiaqiao town, Yinzhou district, Ningbo City, 315100, ",Apparel,29.83109989999999,121.576
CN,Qingdao Huahe Knitting Co Ltd,"NO.301  HUANGHE 2 ROAD ,JIMO QINGDAO, Jimo, Qingdao, 266200, Shandong",Apparel,36.4021359,120.4726249
CN,Quanzhou Hecheng Bags Co. Ltd,"Tangxi Industrial Zone, Wanan Street , Luojiang District, Quanzhoou, 362000, Fujian",Apparel,24.9059487,118.598949
CN,Q-Yield Outdoor Gear Ltd. ,"No. 9 Dongfu West 2nd Road, Haicang, Xiamen, 361027, Fujian",Apparel,24.53338,117.96607
CN,Shandong Gunze Apparel Ltd.,"Dongfeng Group Industry Zone Mingshui Economic  Zone,, Zhangqiu, 250200, Shandong",Apparel,36.73638,117.49916
CN,Shanghai Yutuo Knitting Co. Ltd,"NO 118 KANBEI ROAD, SITUAN TOWN, FENGXIAN DISTRICT, Shanghai, 201412, Shanghai Shi",Apparel,30.93219,121.728
CN,"SHENG COMPOSITE TECH CO., LTD (XIAMEN)","38TH HULI INDUSTRIAL PARK, MEIXI ROAD, XIKE TOWN, Xiamen, 361100, Fujian",Apparel,24.65534,118.15481
CN,Shenzhen HeiYun Packing Co Ltd,"Building 48 & 1/F to 3/F of Building 47,, Bao-Tian Industrial Zone, Oian-Jin 2 Rd, XiXiang, Baoan District , Shenzhen City , 518102, Guangdong",Apparel,22.58035,113.88359
CN,"Subsidiary Factory of Zhejiang Hongyao Socks Co, Ltd","No. 42, Chuntang Road,, Caota Town,, Zhuji, 311820, Zhejiang",Apparel,29.7136399,120.23632
CN,"Suzhou Jiahua Biochemistry Co., Ltd.","No. 688 GuoQing Road, Lili Town, Wujiang, SUZHOU, 215212, Jiangsu",Apparel,30.98973,120.71057
CN,TIAN JIN YIN MEI GARMENT COMPANY LIMITED,"MAJIADIAN INDUSTRIAL AREA OF , BAODI COUNTY, Tianjin, 301800, Tianjin Shi",Apparel,39.6609,117.27058
CN,Worthpak Manufacturing Limited,"Shanbaotan Industrial Zone, Shipai Town, Donguan City, 523335, Guangdong",Apparel,23.08922,113.93997
CN,XIAMEN B-SHENG COMPOSITE TECH CO LTD,"100 Simingyuan, Tongan Jizhong Industrial, Tongan District, Xiamen , 361022, Fujian",Apparel,24.6881481,118.1190091
CN,"Xiamen Mydo Sports Equipment Co., Ltd.","No. 30, Bannan Road, Dongfu Street, Haicang District, Xiamen, 361026, Fujian",Apparel,24.55493,117.93005
CN,"Xinxing Xin De Run Garment Co., Ltd","Guangxing Avenue, Dongyao, Dongcheng Town, Xinxing County, Yunfu, 527400, Guangdong",Apparel,22.65727,113.25858
CN,YIA-CHYNS TEXTILE (SHANGHAI) CORP,"BUILDING 2, NO.688 FENG YONG ROAD, FENGXIAN DISTRICT, Shanghai, 201414, Shanghai Shi",Apparel,30.9236099,121.58155
CN,"Young Sporting Goods (Suzhou) Co., Ltd.","No.498 ChangAn Road, Wujiang Economic & Technological Development Zone, SUZHOU, 215200, Jiangsu",Apparel,31.17991199999999,120.675472
CN,Zhejiang Arcana Power Health Tech Co Ltd,"Nr 618 Xinxing Avenue , Zonghan,Emerging Industrial Area, Cixi, Cixi, 515000, Zhejiang",Apparel,30.229172,121.212732
RU,JSC Arnest,"Kombinatskaya str, 6, Nevinnomyssk, 357107, Stavropol'skiy",Apparel,44.6846106,41.9587532
CN,"Zhejiang Hongyao Socks Co.,Ltd.","NO. 88 HANG JIN QI VILLAGE, CAOTA TOWN, Zhuji, 311812, Zhejiang",Apparel,29.6838299,120.13469
CN,"Zhejiang Meixina Garment Co., Ltd","No. 366 Xiwang Road, Jindong Economic Development Zone, JinHua, 321036, Zhejiang",Apparel,29.216128,119.829894
CN,"Zhejiang Shaxue Underwear Co., Ltd.","No. 100 Qianan Road, Fotang Town, Yiwu, 322023, Zhejiang",Apparel,29.19298,120.04394
CN,Zhongshan WeiLi Textile Co. Ltd.,"The second Industrial Area, SanXiang Town, Zhongshan, 528463, Guangdong",Apparel,22.35798,113.44142
CN,ZhuCheng RiLi Garments Co. LTD.,"South west end of mianzhi street , Zhucheng, Shandong  province , Zhucheng, 262200, Shandong",Apparel,35.98233,119.39321
CZ,Ravensburger Karton s.r.o. (RKC),"Strizezska 968,  , Policka, 57201, ",Apparel,49.714934,16.2658769
EG,Ahmed Ahmed Abbas for Readymade Garments,"El Andalus St, El Bagour, Menofia, 2002, Al Minufiyah",Apparel,30.4396164,31.0358045
EG,T.M.I EGYPT,"STREET NO.9 AMRIYA PUBLIC FREE ZONE,  ALEXANDRIA    , 23512,  ALEXANDRIA    ",Apparel,31.2000924,29.9187387
SV,Impression Apparel Group S.A. de C.V.,"Blvd. Del Ejercito Km 8 1/2 Y Calle Cooperativa Algodonera, Edificio 1, Soyapango, San Salvador, ",Apparel,13.6921267,-89.1362101
DE,DÖHLER GMBH,"Riedstraße 7-9, Darmstadt, 64295, ",Apparel,49.8590822,8.630369
HT,GO HAITI,"39 PARC INDUSTRIEL, SONAPI, RTE DE L’AEROPORT, PORT-AU-PRINCE, HT00043, ",Apparel,18.5735608,-72.309643
HN,POLYGRAPHIC,"GREEN VALLEY INDUSTRIAL PARK, QUIMISTAN, N/A, Santa Barbara",Apparel,15.3442178,-88.18306439999999
ID,PT Dada Indonesia,"Jl. Raya Sadang, Ciwangi, Kec. Bungursari, Purwakarta, 41118, Jawa Barat",Apparel,-6.5115661,107.4577554
ID,PT Gistex Garmen Indonesia,"Jl. Panyawungan KM. 19 Cileunyi, Wetan Kabupaten Bandung , Bandung, 40622, Jawa Barat",Apparel,-6.946813199999999,107.7533356
TW,"Jack Pan Co., Ltd.","No.9, Qianliao Rd., Shengang Dist.,, Taichung, 429, ",Apparel,24.2582701,120.7014907
ID,PT KANAAN GLOBAL INDONESIA,"JL. Ronggolawe RT.02/18 Kel. Telukan, Kec. Grogol Kab. , Sukoharjo, 57552, Jawa Tengah",Apparel,-7.6204997,110.8240364
ID,PT. Harindotama Mandiri,"Kapuk Kamal Muara No.88, Tegal Alur,, Kalideres, Jakarta Barat, Jakarta, 11820, Daerah Khusus Ibukota Jakarta",Apparel,-6.1110723,106.7222915
ID,PT. Ricky Gunze,"JL. Industry No.54, Tarikolot Citeureup, Bogor, 16810, Jawa Barat",Apparel,-6.493289900000001,106.8912951
IT,Dal Dosso Sport snc,"Via Aldo Moro, 9, 28011 Armeno (NO), Armeno, 28011, Lombardia",Apparel,45.8192146,8.4367255
IT,Gloria Srl,"Via Torino, 101, Leini, Torino, 10040, Piemonte",Apparel,45.16935429999999,7.7130898
JP,"Seed Co.,Ltd.","3-5-25 Uchindai-cho, Miyakojima-ku, 534-0013, Osaka",Apparel,34.7111719,135.5381684
JP,TOA-STRINGS Oita Factory,"81-2, Karishuku, Oaza, Kitsuki-City, 873-0031, Oita",Apparel,33.4207932,131.6848823
