country,name,address,sector,lat,lng
China,Jiaxing Rising Garments Co. Ltd,No.48 Jiayang Road Qiangang Village Guangchen Town Pinghu City Jiaxing City Zhejiang China,Apparel,30.75015,121.13429
China,Jiaxing Ruiyang Garment Co. Ltd,No. 5 Group Garden Village Pinghu Economic Development Zone Zhejiang Province 314200 China,Apparel,30.705412,121.001354
China,Jiaxing Suntex Garments Co. Ltd,Xuyouche Village Qinshan Town Hanyan County Jiaxing Zhejiang 314300 China,Apparel,30.469293,120.878573
China,May Flower Garment Guanyun County Co. Ltd,No.31 Weisan East Road Guanyun County Lianyungang City Jiangsu China,Apparel,34.26952,119.25643
China,Nantong Solamoda Garments Co. Ltd,Industry Zone Jiuhua Town Jiangsu Province China,Apparel,32.143203,120.694973
China,Nanyang Xinao Knitting Co. Ltd,Nanyang Henan China Town County Industrial Park China,Apparel,32.33583,113.53653
China,Qingdao Zhongmian Knitting Co. Ltd,The east side of No. 2 Huashan Road Tongji Street Jimo-County level city Qingdao City Shandong Province China,Apparel,36.38845,120.44527
China,Suqian Solamoda Garments Co. Ltd,No.33 Shenzhen Road Economic Development Zone Siyang Country China,Apparel,33.62838,118.71494
China,SuqianDongfang Garment Co. Ltd,No.115 Zhujiang Road Suyu Distinct Industrial Park Zone Suqian City Jiangsu Province China,Apparel,33.9456599,118.32707
China,Taizhou Baolite Shoes Co. Ltd,Oufeng Muyu Administration Zeguo Town Wenling City Zhejiang province China,Apparel,28.49915,121.3623
Bangladesh,AKH Shirts Ltd. Ltd,Savar Dhaka 1340 Bangladesh,Apparel,23.8478798,90.2575646
China,Wu Jiang Yong Chuan Shoes Co. Ltd,North of Fengyue Road Fenhu Economic Develop Zone Wujiang City Jiangsu Province China,Apparel,31.1797902,120.6755052
China,Wuxi Liutan Garment Co. Ltd,No.18 Fengxiang Bei Road Wuxi Jiangsu China,Apparel,31.657668,120.166129
China,"Xiajin Zhongmian Knitting Co. Ltd "" Branch 1""",Houwanggou Village Songlou Town Xiajin County Shandong China,Apparel,36.908332,115.944797
China,Yee Hong Apparel Limited Ltd 1st Branch Factory,Changfu Industrial Region Fushan Liaobu Town Dongguan City Guangdong China,Apparel,22.80605,113.81198
China,Zhangjiagang Guotai United Creation Garment Co. Ltd.,No.419 Nanmen Road Zhangjiagang Suzhou Jiangsu Province China,Apparel,31.85511,120.54156
China,Zhejiang Huasheng Garments Co. Ltd.,Xincang Industrial Area Pinghu Zhejiang China,Apparel,30.72977599999999,121.181255
China,Zhong Shan City Yi Jun Knitwear Co. Ltd.,No.38 Changsheng Road 2nd Industrial Area Southern District Zhong Shan City Guangdong China,Apparel,22.48425,113.34839
Indonesia,Pt. Eratex Djaja Tbk. Ltd.,Probolinggo 67212 East Java Indonesia,Apparel,-7.767997899999999,113.1962687
Indonesia,PT. Glory Industrial Semarang Ltd.,Desa Samban RT.01/RW01 Bawen Kabupaten Semarang Jawa Tengah Indonesia,Apparel,-7.2110186,110.4157818
Indonesia,PT. Glory Industrial Semarang-Demak Ltd.,Kab  Demak Jawa Tengah Indonesia,Apparel,-6.9238879,110.6645683
Bangladesh,Angshuk Limited Ltd.,Savar Dhaka 1340 Bangladesh,Apparel,23.8478798,90.2575646
Indonesia,PT. Leetex Garment Indonesia Ltd.,Indonesia,Apparel,-0.789275,113.921327
Indonesia,PT. Starlight Garment Semarang Ltd.,Bawen Semarang Central Java Indonesia,Apparel,-7.226744900000001,110.435753
Malaysia,Gimmill Industrial (M) Sdn Bhd Ltd.,Batu 3 1/2 Jalan Kluang 83000 Batu Pahat Johor Malaysia,Apparel,1.8510781,103.0495368
Malaysia,Gimmill Industrial (M) Sdn Bhd (Gimmill B) Ltd.,Batu 4 Jalan Kluang 83000 Batu Pahat Johor Malaysia,Apparel,1.8699502,102.9841826
Myanmar,Huasheng International Limited Ltd.,Gway Chaung Gonmin Myaung Village Tharrawaddy Township Bago Region Myanmar,Apparel,17.6728167,95.78792999999999
Myanmar,Myanmar Solamoda Garments Co. Ltd.,No.139 Min Ayeyar Road Shwe Than Lwin Industry Zone Hlaing td. TharYar Township Yangon Myanmar.,Apparel,16.824217,96.15892240000001
Myanmar,Myanmar Solamoda Garments No.2 Co. Ltd.,No. 11-13 DawPhaw Shin Street ShewPyiThar Industry Zone2 Yangon Myanmar,Apparel,16.8341487,96.230958
Myanmar,Saiform International Garment (Myanmar) Co. Ltd.,Plot No.37&41 Myay Taing Block No.14 Shwe Than Lwin Industrial Zone Hlaing Thar Yar Township Yagon Myanmar,Apparel,16.8662716,96.0347068
Thailand,Fullmark Manufacturing Co. LTD.,91 Moo 8 Tumbol Sisajarakhaeyai Bangsathong Samutjhprakarn Thailand,Apparel,18.865431,99.1244792
Vietnam,Dongtai Inetrnational Co.,Montribari Road Nam Tai IP - Phu Thai Town - Kim Thanh Dist. - Hai Duong Province - Vietnam,Apparel,20.9633083,106.5142169
Bangladesh,Bea-Con Knit Wear Ltd.(Factory-02),National Road 4 Salna Gazipur Dhaka Bangladesh,Apparel,24.0054713,90.4125598
Vietnam,Excel Tailoring Co.,No. 15 Ward 5 - Yen Ninh Town - Yen Khanh District - Ninh Binh Province - Vietnam,Apparel,20.1788256,106.0728356
Vietnam,Hualida (Vietnam) Garments Limited Company,No.1 Hexing Street Quangdien Commune HaiHa District QuangNinh Province Vietnam,Apparel,21.4066731,107.7695429
Vietnam,Hue Phong Footwear Co.,No.56 Dan Yan Road 57/4A Pham Van Chieu St. Ward 12 Go Vap Dist. HCMC Vietnam,Apparel,10.8481755,106.6476241
Vietnam,Makalot Garments Vietnam Co.,Pretty Square Thanh Hai Commune Thanh Ha District Hai Duong Province Vietnam,Apparel,20.8877365,106.401577
Vietnam,Maple Company Limited-Peony Branch,Pretty Square Road 7 VSIP Bac Ninh Tu Son Bac Ninh Vietnam,Apparel,21.0935766,105.9667863
Bangladesh,D & S pretty fashion ltd.,Pretty Square South Salna Salna Bazar Gazipur Bangladesh,Apparel,24.0191527,90.3809957
Bangladesh,Kavery sweaters Ltd.,Texhong HaiHa Industrial Zone South Salna Salna Bazar Gazipur Bangladesh,Apparel,24.0191527,90.3809957
Bangladesh,Metro Knitting And Dyeing Mills Ltd.,U Paing No.(146/1) Ashulia Savar Dhaka Bangladesh,Apparel,23.9358004,90.2889592
